name,category,location,phone,website,rating,reviews,address,hours,gps_coordinates,data_id
Hotel Avinash,Banquet Halls,"Sonbhadra, Uttar Pradesh",,,4.4,,"M357+4QF, Hotel Avinash, Churk Rd, Pushuli, Ormaura, Robertsganj, Uttar Pradesh 231216",,"{'latitude': 24.657821799999997, 'longitude': 83.0644241}",0x398ef941a379573f:0x5e2c7499842cac5d
Hotel AD,Banquet Halls,"Sonbhadra, Uttar Pradesh",093059 67200,https://hotelatithidwar.in/,3.8,,"Pipari Main Road Lodhi, opposite DM Office Road, Robertsganj, Uttar Pradesh 231216",,"{'latitude': 24.648387699999997, 'longitude': 83.0577825}",0x398efb4602ea3739:0xfbd00ed08fdfbbc2
Prakash Garden Hrishi,Banquet Halls,"Sonbhadra, Uttar Pradesh",,,3.9,,"M33G+RXX, Raunp, Uttar Pradesh 231216",Open 24 hours,"{'latitude': 24.6546029, 'longitude': 83.0774928}",0x398ef980f856f11f:0x86a9400a1efeb3a4
B.B.Vatika लॉन सोनभद्र Up-64,Banquet Halls,"Sonbhadra, Uttar Pradesh",088401 15653,,4.2,,"M3Q3+QQH, Brahmnagar, Kamarhi, Robertsganj, Uttar Pradesh 231216",Open 24 hours,"{'latitude': 24.689673799999998, 'longitude': 83.0550765}",0x398ef9b62a6b16fd:0x2c1eeb1c0ca1e39f
New Hotel Savera,Banquet Halls,"Sonbhadra, Uttar Pradesh",,http://jajba.com/,3.8,,"M3M8+2C7, Highway, Civil Lines, Robertsganj, Uttar Pradesh 231216",,"{'latitude': 24.6832489, 'longitude': 83.0656552}",0x398ef9c5a0be7829:0xf7da31309f54a53e
Shubham jaiswal Property Dealer,Real Estate Agencies,"Sonbhadra, Uttar Pradesh",079054 42810,,3.3,,"Main Rd, Uttar Mohal, Robertsganj, Uttar Pradesh 231216",,"{'latitude': 24.695055099999998, 'longitude': 83.06625369999999}",0x398ef9c3faaaeb97:0xeb7acf4de491e074
RHC Real estate,Real Estate Agencies,"Sonbhadra, Uttar Pradesh",,,,,"Tagore Nagar, Robertsganj, Uttar Pradesh 231216",Open 24 hours,"{'latitude': 24.684993499999997, 'longitude': 83.0684029}",0x398ef979882c3d0b:0xce71c3bd5304973d
"Sandhya Sales corporation, Robertsganj, Sonbhadra",Real Estate Agencies,"Sonbhadra, Uttar Pradesh",085458 42065,,5,,"Shakti Nagar road, SH 5, near PNB Bank, Robertsganj, Uttar Pradesh 231216",Closed · Opens 9 am Thu,"{'latitude': 24.670791599999998, 'longitude': 83.0626707}",0x398ef9e93d125a23:0xff3d2a04edc2fc18
Family Flat For Rent In Robertsganj Sonbhadra,Real Estate Agencies,"Sonbhadra, Uttar Pradesh",073983 38322,,5,,"Tehsil Colony & District Court, 328, behind Of, near of Raja Lakhan Baba Mandir & Sri Param Hans Ashram, Vikas Nagar, Tagore Nagar, Robertsganj, Uttar Pradesh 231216",Open 24 hours,"{'latitude': 24.6818065, 'longitude': 83.07264789999999}",0x398ef98c3296ca1f:0x16fee9af3578a0bb
Vikash nagar ward no3 Robertsganj Sonbhadra,Real Estate Agencies,"Sonbhadra, Uttar Pradesh",,,3,,"M3JG+M4H, Vikas Nagar, Tagore Nagar, Robertsganj, Uttar Pradesh 231216",,"{'latitude': 24.6816995, 'longitude': 83.0753472}",0x398ef9b16dabb8f9:0x1030fe576ca04acb
Yadav real estate robertsganj,Real Estate Agencies,"Sonbhadra, Uttar Pradesh",063945 09191,,,,"Tagore Nagar, Robertsganj, Uttar Pradesh 231216",Temporarily closed,"{'latitude': 24.684993499999997, 'longitude': 83.0684029}",0x398ef9026d1d7dbf:0xba04f368c03eb0f6
Property Dealer Horizon Land Reality,Real Estate Agencies,"Sonbhadra, Uttar Pradesh",,,,,"P328+C8V, Main Rd, Braham Nagar, Kamarhi, Robertsganj, Uttar Pradesh 231216",Temporarily closed,"{'latitude': 24.7011182, 'longitude': 83.06579219999999}",0x398ef8324a9d368d:0x3818755b3581d5f
Om Real Estate And Builders,Real Estate Agencies,"Sonbhadra, Uttar Pradesh",,,,,"P395+X5W, Pushuli, Robertsganj, Burar Kalan, Uttar Pradesh 231216",Temporarily closed,"{'latitude': 24.7199806, 'longitude': 83.0579432}",0x398ef81555fdd77f:0x94ca4c9f8480df75
Nitesh Estate and Construction,Real Estate Agencies,"Sonbhadra, Uttar Pradesh",,,,,"M3V8+XCV, Hanaan Mandir Ke Pass IN, Main Rd, Robertsganj, 231216",Temporarily closed,"{'latitude': 24.6949881, 'longitude': 83.0660358}",0x398ef9cd1ec676ff:0x93af011ba9b7ce15
ravika enterprises,Real Estate Agencies,"Sonbhadra, Uttar Pradesh",,,,,"Civil Line Rd, Tagore Nagar, Robertsganj, Uttar Pradesh 231216",Temporarily closed,"{'latitude': 24.684612299999998, 'longitude': 83.0686025}",0x398ef9d5a933a299:0x35de3751ab61c9bc
"Saroj Alankar, The Jewellery Shop",Jewellery Shops,"Sonbhadra, Uttar Pradesh",,,4.2,,"Pannuganj Rd, Tagore Nagar, Robertsganj, Uttar Pradesh 231216",Closed · Opens 10 am Thu,"{'latitude': 24.6895019, 'longitude': 83.0666845}",0x398ef9ce69974995:0x10f5636cf60f2f79
Keshari Abushan Bhandar,Jewellery Shops,"Sonbhadra, Uttar Pradesh",099352 58800,,4.9,,"Main market sitla mandir chock, near bhram baba ki gali, Robertsganj, Uttar Pradesh 231216",Closed · Opens 10 am Thu,"{'latitude': 24.6896839, 'longitude': 83.06581729999999}",0x398ef94dc987379d:0x92a1914ad344f1b9
Jai Jewellers - Best Jewellery Showrooms in Robertsganj,Jewellery Shops,"Sonbhadra, Uttar Pradesh",094156 77407,https://jai-jewellers-top-best.grexa.site/,4.6,,"Jai Jewellers Dr. Kanayalal marg, Pannuganj Rd, Nirala Nagar, Robertsganj, Uttar Pradesh 231216",Closed · Opens 10 am Thu,"{'latitude': 24.6894581, 'longitude': 83.0663331}",0x398ef9133d612b6f:0x5908e4cb82e59aa0
Rani Alankar Jewellers Pvt. Ltd.,Jewellery Shops,"Sonbhadra, Uttar Pradesh",1800 572 6199,http://www.ranialankar.com/,4.8,,"Silver House, main road, Anpara, Uttar Pradesh 231225",Closed · Opens 9 am Thu,"{'latitude': 24.194701799999997, 'longitude': 82.7819427}",0x398f25abfffffffd:0x6329c42ea5aa120e
SHREE RAM JEWELLERS,Jewellery Shops,"Sonbhadra, Uttar Pradesh",,http://shreeramjewellers.net/,5,,"Sai chock, Dharmshala Rd, Kamarhi, Robertsganj, Uttar Pradesh 231216",Open 24 hours,"{'latitude': 24.6905747, 'longitude': 83.0633464}",0x398ef959ab2cf523:0x15988f22e891769b
Adarsh jewellers,Jewellery Shops,"Sonbhadra, Uttar Pradesh",,,4.5,,"M3R7+3PP, धर्मशाला रोड, Uttar Mohal, Robertsganj, Uttar Pradesh 231216",,"{'latitude': 24.690192, 'longitude': 83.0643219}",0x398ef9007bb4cf21:0x6749e5fcdb551b4f
Shiv Abhushan Bhandar,Jewellery Shops,"Sonbhadra, Uttar Pradesh",,,4.7,,"Tagore Nagar, Robertsganj, Uttar Pradesh 231216",Closed · Opens 10 am Thu,"{'latitude': 24.6893331, 'longitude': 83.0662164}",0x398ef9ce67881c87:0xeb104fb829471bde
"TIRANGA ART JEWELLERY & PERFUMES (1 gram gold plated jewellery, Scent,Attar & Perfumes)",Jewellery Shops,"Sonbhadra, Uttar Pradesh",090263 39797,,5,,"National hospital ke pass, Dharamshala Road, Uttar Mohal, Robertsganj, Uttar Pradesh 231216",Closed · Opens 9 am Thu,"{'latitude': 24.6903602, 'longitude': 83.06398519999999}",0x398ef93c7ca46a3d:0x82d66cc2ba864556
Shri Sai Jewellers,Jewellery Shops,"Sonbhadra, Uttar Pradesh",087388 18550,,3.7,,"Main Chowk, in front of Shitla Mandir, Robertsganj, Uttar Pradesh 231216",Closed · Opens 11 am Thu,"{'latitude': 24.690259299999997, 'longitude': 83.064739}",0x398ef9ce858dbfff:0x362a834695437ee6
Jaiswal jewellers & Bartan bhandar,Jewellery Shops,"Sonbhadra, Uttar Pradesh",063879 65595,,,,"Old, Cinema Rd, near Gurudawara, New Colony, Robertsganj, Uttar Pradesh 231216",Closed · Opens 9 am Thu,"{'latitude': 24.689362, 'longitude': 83.0680577}",0x398ef98d0e0e78e7:0x6e58936ced82b3fc
Maa Sona Chandi Jewellers,Jewellery Shops,"Sonbhadra, Uttar Pradesh",,,4.9,,"Sonar St, Anpara, Uttar Pradesh 231225",Closed · Opens 11 am Thu,"{'latitude': 24.194471, 'longitude': 82.7833484}",0x398f25a6a76ecb6b:0x824cd00f88394217
1GRAM GOLD ABHUSHAN NANDANI ART JEWLLERY,Jewellery Shops,"Sonbhadra, Uttar Pradesh",091407 08998,https://www.instagram.com/1gramgold23?igsh=czNwOGE4NzgwcnJ2,5,,"Gurudwara Road, near by SBI ATM, Tagore Nagar, Robertsganj, Uttar Pradesh 231216",Closed · Opens 10 am Thu,"{'latitude': 24.689505999999998, 'longitude': 83.0661368}",0x398ef9d0d5b0b44b:0x514abdc4ec4e880e
Shree Sheetal Jewellers,Jewellery Shops,"Sonbhadra, Uttar Pradesh",,,5,,"Shitla mandir chowk, Main, Pannuganj Rd, near deep mart, New Colony, Robertsganj, Uttar Pradesh 231216",Closed · Opens 9 am Thu,"{'latitude': 24.6896588, 'longitude': 83.06596139999999}",0x398ef9fccb6f33ff:0x913b65d6e217d7e7
Vindhyavasini Jewellers,Jewellery Shops,"Sonbhadra, Uttar Pradesh",,,5,,"Purab Market , Cinema, Main Rd, Robertsganj, Uttar Pradesh 231216",Closed · Opens 9:30 am Thu,"{'latitude': 24.6894189, 'longitude': 83.066374}",0x398ef9ee79ea40b7:0x34592a167af2f821
Pannalal abhushan & bartan bhandar,Jewellery Shops,"Sonbhadra, Uttar Pradesh",,,4.7,,"Main tiraha Ghorawal To, Road, Robertsganj, Ghorawal, Uttar Pradesh 231210",,"{'latitude': 24.754067499999998, 'longitude': 82.7825677}",0x398fa95761fd9547:0x75c7ca36a35a1eea
Vivek Ornaments,Jewellery Shops,"Sonbhadra, Uttar Pradesh",,,,,"Main market, Tagore Nagar, Robertsganj, Uttar Pradesh 231216",Closed · Opens 10 am Thu,"{'latitude': 24.6889155, 'longitude': 83.065224}",0x398ef9709958098b:0x35f3a5ac3e07ead2
Maa Annapurna Jewellers,Jewellery Shops,"Sonbhadra, Uttar Pradesh",086011 76921,,5,,"Ghorawal To Robertsganj Rd, Dharamshala Chawk, Kamarhi, Robertsganj, Babanauli, Uttar Pradesh 231216",Closed · Opens 8:30 am Thu,"{'latitude': 24.692852199999997, 'longitude': 83.0584707}",0x398ef922589a01cf:0xca68534176e06db6
Rahul Rohan Jwellers And Bartan Bhandar,Jewellery Shops,"Sonbhadra, Uttar Pradesh",063933 43127,,,,"Chatti, New Colony, Ormaura, Robertsganj, Uttar Pradesh 231216",,"{'latitude': 24.6918655, 'longitude': 83.06568}",0x398ef95f49e43bfd:0xa8c59ba8c89e4cf8
SWARNIKA RAJAT ABHUSHAN KENDRA,Jewellery Shops,"Sonbhadra, Uttar Pradesh",099844 51499,https://sudhanshusrak.wixsite.com/swarnikarajatabhusha,4.3,,"Shop No A1, Hindalco Colony, Renukoot, Uttar Pradesh 231217",Closed · Opens 9:30 am Thu,"{'latitude': 24.2166778, 'longitude': 83.03658539999999}",0x398edaff534dcb3f:0x87932c0a354a4dee
Ghanshyam Jewellers,Jewellery Shops,"Sonbhadra, Uttar Pradesh",094156 77063,,4.4,,"NH-75, Main road, near tailor market, Renukoot Colony, Renukoot, Uttar Pradesh 231217",Closed · Opens 9 am Thu,"{'latitude': 24.213877999999998, 'longitude': 83.03397149999999}",0x398eda55befe76f3:0xe9353582dfcb82ad
"Tata Motors Cars Showroom - Trident Vehicles Private Limited, Sonebhadra",Car Showrooms,"Sonbhadra, Uttar Pradesh",096192 02378,https://dealer-locator.cars.tatamotors.com/tata-motors-cars-showroom-trident-vehicles-private-limited-sonebhadra-car-dealer-sonebhadra-robertsganj-247717/Home?utm_source=locator&utm_medium=googleplaces,4.7,,"Ground Floor, Varanasi Shaktinagar Highway, opposite RTO, Robertsganj, Bhandar Khurd, Uttar Pradesh 231216",Closed · Opens 10 am Thu,"{'latitude': 24.6413288, 'longitude': 83.05854389999999}",0x398efa18916a0151:0x5221e6e6ccbf672d
Mahindra Agarwal Auto Sales - SUV & Commercial Vehicle Showroom,Car Showrooms,"Sonbhadra, Uttar Pradesh",096192 44728,https://dealers-auto.mahindra.com/mahindra-agarwal-auto-sales-suv-commercial-vehicle-showroom-agarwal-auto-sales-car-dealer-ormaura-robertsganj-471849/Home?utm_source=locator&utm_medium=googleplaces,4.1,,"M366+P5W, Robertsganj, Urmaura Pipri Road, Ormaura, Robertsganj, Uttar Pradesh 231216",Closed · Opens 9:30 am Thu,"{'latitude': 24.6610902, 'longitude': 83.0610617}",0x398ef99810f98da5:0x7e1eec0196741c34
Avantika Kia Sonbhadra Showroom & Service Center | Kia Cars Robertsganj,Car Showrooms,"Sonbhadra, Uttar Pradesh",091510 39111,https://www.instagram.com/avantikakiavaranasi/,4.7,,"Chhapka Block, Robertsganj, Ormaura, Uttar Pradesh 231216",Closed · Opens 10 am Thu,"{'latitude': 24.657134, 'longitude': 83.05983309999999}",0x398ef90004ea45c1:0x1a35a87467b4c74e
Sonebhadra Hyundai,Car Showrooms,"Sonbhadra, Uttar Pradesh",097922 01404,,4.6,,"63M2+7X4, Murdhawa Colony Rd, Renukoot, Belhatthi, Uttar Pradesh 231217",Closed · Opens 10 am Thu,"{'latitude': 24.2339695, 'longitude': 83.0509902}",0x398edb1a1487b8b9:0x2d6a6af19f23a77c
Sonebhadra Automobiles,Car Showrooms,"Sonbhadra, Uttar Pradesh",099363 93643,https://carstop.india.gulfoilltd.com/gulf-carstop-sonbhadra-auto-works-cs-robertsganj-car-service-station-barimahewa-robertsganj-314172/Home,4.5,,"Ground Floor, Pipari road, Amarati, Robertsganj, Ormaura, Uttar Pradesh 231216",Open 24 hours,"{'latitude': 24.6695215, 'longitude': 83.0620079}",0x398ef9c17923ced7:0xbf746d64a3fead4a
Sonebhadra Hyundai,Car Showrooms,"Sonbhadra, Uttar Pradesh",079 7126 3685,http://sonebhadra.hyundaimotor.in/,4,,"Robertsganj (Main NH Robertganj, Uttar Pradesh 231216",Closed · Opens 9 am Thu,"{'latitude': 24.6800346, 'longitude': 83.06324149999999}",0x398ef9cf57051d97:0x76aae3ad757b41c
"Maruti Suzuki ARENA (Star Cars, Robertsganj, Pipari Road)",Car Showrooms,"Sonbhadra, Uttar Pradesh",080 3789 5242,http://www.arenaofobrarobertsganj.com/?utm_source=gmb&utm_medium=google&utm_campaign=seo-local,4.6,,"Pipari, Road, Robertsganj, Uttar Pradesh 231216",Closed · Opens 9:30 am Thu,"{'latitude': 24.6849936, 'longitude': 83.06840299999999}",0x398ef9ea2cfed9ad:0xdad5dc0fa109d333
Sonbhadra Auto Company,Car Showrooms,"Sonbhadra, Uttar Pradesh",,https://www.justdial.com/Sonbhadra/Sonebhadra-Auto-Company-Near-Tata-Agency/9999P5445-5445-180522143028-T3E6_BZDET,5,,"24°40'06.7""N 83°03, 44.9""E, Pushuli, Robertsganj, Uttar Pradesh 231216",Closed · Opens 10 am Thu,"{'latitude': 24.6707942, 'longitude': 83.0625556}",0x398ef92b9eab9ccf:0x23ec36a9add009e0
"Tata Motors Cars Service Centre - Trident, Robertsganj",Car Showrooms,"Sonbhadra, Uttar Pradesh",063079 99400,https://dealer-locator.cars.tatamotors.com/tata-motors-cars-service-centre-trident-robertsganj-auto-accessories-stores-robertsganj-sonbhadra-299011/Home?utm_source=locator&utm_medium=googleplaces,4.5,,"Plot No 955, near Rto Office, Robertsganj, Bhandar Khurd, Uttar Pradesh 231216",Closed · Opens 10 am Thu,"{'latitude': 24.6413256, 'longitude': 83.05856589999999}",0x398efb31d7904c03:0xc3c4ac3e5bea51db
MARUTI SUZUKI ARENA (STAR CARS),Car Showrooms,"Sonbhadra, Uttar Pradesh",072752 21338,http://www.marutisuzuki.com/,4.5,,"Amarati, Robertsganj, Uttar Pradesh 231216",Closed · Opens 9:30 am Thu,"{'latitude': 24.6727095, 'longitude': 83.0623553}",0x398ef900732f7a69:0x1f7da44582089bb5
"Tata Motors Cars Showroom- Trident, Audhi Modh",Car Showrooms,"Sonbhadra, Uttar Pradesh",088798 91260,https://dealer-locator.cars.tatamotors.com/tata-motors-cars-showroom-trident-audhi-modh-car-dealer-audhi-modh-sonbhadra-334906/Home,4.9,,"Ground Floor, opposite Mamata Motors, Audhi Modh, Belawadah, Auri, Uttar Pradesh 231225",Closed · Opens 10 am Thu,"{'latitude': 24.2141585, 'longitude': 82.76234869999999}",0x398f25254786494b:0x65903616f134382c
"Maruti Suzuki ARENA (Star Cars, Sonbhadra, Anpara)",Car Showrooms,"Sonbhadra, Uttar Pradesh",080 3789 5241,http://www.arenaofanpararenukoot.com/?utm_source=gmb&utm_medium=google&utm_campaign=seo-local,3,,"Beena Rd, Aurimore, Kahuwa Nala, Auri, Anpara, Uttar Pradesh 231225",Closed · Opens 9:30 am Thu,"{'latitude': 24.197876299999997, 'longitude': 82.7666393}",0x398f251007ea1a37:0x49d065948401d99f
Vindhya Auto Sales - Hero MotoCorp,Car Showrooms,"Sonbhadra, Uttar Pradesh",092899 22531,https://dealers.heromotocorp.com/hero-motocorp/dealer-in-robertsganj/dealer-in-Pipri-Road/vindhya-auto-sales-hero-motocorp-in-Pipri-Road-robertsganj--7Cg6NY/home,3.9,,"Ground Floor Pipri Road, near Mission Hospital, Robertsganj, Uttar Pradesh 231216",Closed · Opens 10 am Thu,"{'latitude': 24.676437999999997, 'longitude': 83.06268589999999}",0x398ef9c17c87e60f:0x5ec8a338931e0446
Tata Motors Limited,Car Showrooms,"Sonbhadra, Uttar Pradesh",095192 50702,https://www.tatamotors.com/,3.6,,"NH Shaktinagar Road, near Chandi Hotels, Robertsganj, Uttar Pradesh 231216",Open · Closes 12 am,"{'latitude': 24.6831484, 'longitude': 83.06573}",0x398ef9441ac74b2b:0xfaf24d54cd4f0689
Mouse Electric Mobility (#Hero#Electric#Sonbhadra),Car Showrooms,"Sonbhadra, Uttar Pradesh",094153 63754,http://www.heroelectric.in/,4.8,,"SH 5A, near urmaura dhaba, Amarati, Robertsganj, Ormaura, Uttar Pradesh 231216",Open · Closes 7 am Thu,"{'latitude': 24.6631462, 'longitude': 83.0607799}",0x398ef9557dbcd0b9:0xb6979d0ebd32d492
Toyota Robertsganj - Rajendra,Car Showrooms,"Sonbhadra, Uttar Pradesh",091611 45666,http://www.rajendratoyota.com/,3.7,,"Canal Bungalow Rd, Barauli, Robertsganj, Uttar Pradesh 231216",Closed · Opens 9:30 am Thu,"{'latitude': 24.683208099999998, 'longitude': 83.0615577}",0x398ef9c6404ae491:0xa8ba69724400838b
Okaya EV | Vershika Auto Sales,Car Showrooms,"Sonbhadra, Uttar Pradesh",080103 81849,,4.9,,"Shivganga Complex, imarati colony, Robertsganj, Uttar Pradesh 231216",Closed · Opens 9 am Thu,"{'latitude': 24.672392499999997, 'longitude': 83.0624435}",0x398ef9024c3b91e7:0x4b73f9e5e750f7b
Royal Enfield Showroom - Vishwanath Enterprises,Car Showrooms,"Sonbhadra, Uttar Pradesh",082918 22580,https://dealers.royalenfield.com/uttar-pradesh/robertsganj/chhapka-vishwanath-enterprises-9110074290?utm_source=GMBlisting&utm_medium=organic,4.8,,"Plot No 312K, 309 Varanasi Shakti Nagar Highway, Chhapka, Robertsganj, Uttar Pradesh 231216",Closed · Opens 9:30 am Thu,"{'latitude': 24.6582482, 'longitude': 83.0596848}",0x398ef9c3d884568b:0x5691bc3fb33d009b
Maruti Suzuki Service (Star Cars),Car Showrooms,"Sonbhadra, Uttar Pradesh",080 3724 0070,https://www.arenaofobrarobertsganj.com/,3.5,,"Umraura, Pimpri Road, Robertsganj, Uttar Pradesh 231216",Closed · Opens 9:30 am Thu,"{'latitude': 24.6849936, 'longitude': 83.06840299999999}",0x398ef9bab80d20db:0x5494938f06966a81
Shanu Automobiles Tata Motors,Car Showrooms,"Sonbhadra, Uttar Pradesh",093894 24002,,3,,"Pushuli, Sonbhadra SH-5, Robertsganj Shakti Nagar Road, Robertsganj, Uttar Pradesh 231216",Closed · Opens 10 am Thu,"{'latitude': 24.6662, 'longitude': 83.0613}",0x398ef9ec6e00ea23:0xb629fd318b9622b8
Om fitness gym,Gyms,"Sonbhadra, Uttar Pradesh",089606 46509,,4.9,,"M366+RC9, Pushuli, Ormaura, Robertsganj, Uttar Pradesh 231216",Closes soon · 11 pm · Opens 5 am Thu,"{'latitude': 24.662225199999998, 'longitude': 83.0611255}",0x398ef9c0675fd81b:0xeb355b03d2e1e17b
RG FITNESS CLUB,Gyms,"Sonbhadra, Uttar Pradesh",091252 81519,,4.8,,"Uttar Mohal, Sonbhadra, SH-5, Shakti Nagar Road, Uttar Mohal, Robertsganj, Uttar Pradesh 231216",Closed · Opens 5 am Thu,"{'latitude': 24.6944832, 'longitude': 83.0638551}",0x398ef9c4b06644ad:0xbbcabca0d3b3117f
R J fitness Gym,Gyms,"Sonbhadra, Uttar Pradesh",080909 91516,,4.8,,"M3G4+95J, 231216 Robertsganj, Gorari, Uttar Pradesh 231216",Closed · Opens 5 am Thu,"{'latitude': 24.6772641, 'longitude': 83.0542749}",0x398ef9cc4b7daaab:0x9693dcd1163a5dea
"POWER HOUSE GYM (ROBERTSGANJ, SONBHADRA)",Gyms,"Sonbhadra, Uttar Pradesh",096530 82323,,4.4,,"opp. Gali No. 7, near Dharamshala, Brahm Nagar, Kamarhi, Robertsganj, Babanauli, Uttar Pradesh 231216",Closed · Opens 5 am Thu,"{'latitude': 24.6924878, 'longitude': 83.0569204}",0x398ef986dd0a8d7f:0x4fd10c1daaa7a840
The Gym,Gyms,"Sonbhadra, Uttar Pradesh",091258 66257,,4.4,,"M3Q8+7RW, Near Jama Mosque, Hameed Nagar, Tagore Nagar, Robertsganj, Uttar Pradesh 231216",Closed · Opens 5 am Thu,"{'latitude': 24.6882301, 'longitude': 83.0670899}",0x398ef9d0db8f3211:0x30ef749000ec46dd
Royal Fitness Club,Gyms,"Sonbhadra, Uttar Pradesh",,,4.8,,"M3QF+58C, New Colony, Robertsganj, Uttar Pradesh 231216",Closed · Opens 4 am Thu,"{'latitude': 24.687934199999997, 'longitude': 83.07327699999999}",0x398ef90012e9dbf5:0xf662fe4076869139
The Burn Ultimate Gym,Gyms,"Sonbhadra, Uttar Pradesh",,,4,,"near Jaipuriya school badhauli, Barauli, Robertsganj, Uttar Pradesh 231216",Closes soon · 10:30 pm · Opens 5 am Thu,"{'latitude': 24.680159, 'longitude': 83.05998389999999}",0x398ef954830f29e7:0xfbc345e3797f0599
R.N.GYM,Gyms,"Sonbhadra, Uttar Pradesh",098387 57515,https://rngym.in/,4.7,,"Bharat gas, 10/197, Gas Godam Rd, Obra, Vilemar Kundi, Uttar Pradesh 231219",Closed · Opens 5 am Thu,"{'latitude': 24.462162, 'longitude': 82.9993215}",0x398ee5185d35bf8b:0x14e10c44f42fa035
CUTS AND CURVE GYM,Gyms,"Sonbhadra, Uttar Pradesh",,,4.6,,"F253+263, Chopan Road, opposite RELIANCE TRENDS, Billi, Obra, Vilemar Kundi, Uttar Pradesh 231219",Closed · Opens 5 am Thu,"{'latitude': 24.4575033, 'longitude': 83.00305}",0x398ee57391f821d9:0x3ea4d59aa3633fcd
Total Fitness Gym Dudhi,Gyms,"Sonbhadra, Uttar Pradesh",,,4.9,,"ward no.1 mhavir muhal, Ward Number 3, Dudhinagar, Uttar Pradesh 231208",,"{'latitude': 24.2144086, 'longitude': 83.2442564}",0x398ec7ba5a091d31:0x1715f0c194a117a
Diamonds GYM,Gyms,"Sonbhadra, Uttar Pradesh",,,4.7,,"2nd floor, Prakash Shoe emporium, Main road, Anpara Market Rd, Anpara, Uttar Pradesh 231225",Closed · Opens 5 am Thu,"{'latitude': 24.1944427, 'longitude': 82.7805741}",0x398f25e181592f1f:0xa5961ecf19fa6177
ELIGHT FITNESS,Gyms,"Sonbhadra, Uttar Pradesh",077522 35174,,4.1,,"Kachehari Rd, near mahila thana, Tagore Nagar, Robertsganj, Uttar Pradesh 231216",Temporarily closed,"{'latitude': 24.687926299999997, 'longitude': 83.0733072}",0x398ef9b65fad7517:0x7ec70f8ae284e981
The GYM supliment shop,Gyms,"Sonbhadra, Uttar Pradesh",097950 45746,,4,,"M3V6+4J7, Uttar Mohal, Robertsganj, Uttar Pradesh 231216",Temporarily closed,"{'latitude': 24.692783, 'longitude': 83.061539}",0x398ef9cbbd36a927:0x5765849f076098e1
SHANTI ACADEMY,Gyms,"Sonbhadra, Uttar Pradesh",,,5,,"M2XW+6C4, Ghorawal To Robertsganj Rd, Kamarhi, Robertsganj, Barkara, Uttar Pradesh 231216",Temporarily closed,"{'latitude': 24.6980054, 'longitude': 83.04609339999999}",0x398ef8528ff9a517:0x61ae793f5e86057e
Children's Club,Gyms,"Sonbhadra, Uttar Pradesh",,,5,,"Bichpai, Robertsganj, Uttar Pradesh 231216",Temporarily closed,"{'latitude': 24.6849936, 'longitude': 83.06840299999999}",0x398ef9c8af3d5e51:0xa5cd9eba847d05f0
Vishist Stadium Tiyara,Gyms,"Sonbhadra, Uttar Pradesh",,,3.8,,"Babanauli, Uttar Pradesh 231216",Temporarily closed,"{'latitude': 24.7045063, 'longitude': 83.0602743}",0x398ef9686bd15dbf:0x258065e4747ea855
